estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.925568594770649,0.15220017405940278,3.6272617351734917,4.223875454367806,1,1.0048635485551136,lasso,0.0,linear,86,0.16150498390197754
3.8976047320345946,0.14868253197896675,3.6061923242255944,4.189017139843594,1,1.0431971469810912,lasso_logistic,0.0,linear,86,1.4164130687713623
4.224070738266178,0.1949713849152317,3.8419338458164276,4.606207630715929,1,0.9991602100370317,lasso,0.0,linear,87,0.17380690574645996
4.038632300616988,0.19235838398111466,3.661616795889677,4.4156478053443,1,1.0196511539852893,lasso_logistic,0.0,linear,87,1.9789180755615234
3.8910112994540866,0.16026695892944748,3.57689383204061,4.205128766867563,1,1.0025928841765968,lasso,0.0,linear,88,0.17444515228271484
3.9471148588741354,0.15353158033360992,3.646198490930742,4.248031226817529,1,1.0456281380136427,lasso_logistic,0.0,linear,88,1.397933006286621
4.03762924647187,0.17107576012752387,3.7023269179941103,4.3729315749496305,1,1.0062970109650657,lasso,0.0,linear,89,0.1494598388671875
3.911449963595617,0.17220370236701674,3.573936908951809,4.248963018239425,1,1.0369604133008055,lasso_logistic,0.0,linear,89,1.8907430171966553
4.232148489821117,0.21304084896377587,3.8145960986162786,4.649700881025955,1,1.0104720809834817,lasso,0.0,linear,90,0.1672050952911377
3.983277364113023,0.21460025277287265,3.562668597605001,4.403886130621045,1,1.0252680094303936,lasso_logistic,0.0,linear,90,1.7090120315551758
4.113713009678765,0.12994202633134586,3.8590313179911715,4.368394701366358,1,1.0010166511624985,lasso,0.0,linear,91,0.1846940517425537
3.8938654404368225,0.12633137822402074,3.646260489000434,4.14147039187321,1,1.039989255504816,lasso_logistic,0.0,linear,91,1.8286120891571045
3.9974379086544,0.1252567821316018,3.75193912685708,4.24293669045172,1,1.0059910959903269,lasso,0.0,linear,92,0.22502994537353516
3.8420980561215172,0.12759279069281843,3.592020781676635,4.092175330566399,1,1.0331300085573834,lasso_logistic,0.0,linear,92,1.5884227752685547
4.0284819898679745,0.12941246656120936,3.77483821625751,4.282125763478438,1,1.009503440468849,lasso,0.0,linear,93,0.17026090621948242
3.948631281569323,0.12803392456315843,3.6976894006262144,4.199573162512432,1,1.0274501632170987,lasso_logistic,0.0,linear,93,1.7843859195709229
