estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.9667380955100384,0.11459632715517724,3.7421334215253212,4.191342769494756,1,1.010992497294288,lasso,0.0,linear,20,0.13353395462036133,985
3.8176592004470615,0.10329912024249172,3.615196645137105,4.020121755757018,1,1.0069812564685496,xgboost,0.0,linear,20,0.39533209800720215,985
3.8643140268477274,0.138428317243255,3.5929995106104626,4.135628543084992,1,0.9982759749000863,rf,0.0,linear,20,1.1421520709991455,985
4.060129974595411,0.13114904482729406,3.803082570127086,4.317177379063737,1,1.009013718395345,lasso,0.0,linear,21,0.12232232093811035,985
4.096920932849035,0.11894314894742801,3.863796644704293,4.330045220993778,1,1.0216752585345061,xgboost,0.0,linear,21,0.3917818069458008,985
4.112278006349977,0.16816759981035106,3.7826755673551444,4.44188044534481,1,1.0023360347432877,rf,0.0,linear,21,1.1398351192474365,985
4.002809472076108,0.07464907785686913,3.8564999679975176,4.149118976154698,1,1.003452937737504,lasso,0.0,linear,22,0.13329315185546875,985
3.9971768479279697,0.08676936338633341,3.827112020729288,4.167241675126651,1,1.0307587693437537,xgboost,0.0,linear,22,0.39090991020202637,985
4.081913299428885,0.10799686406195305,3.8702433354241896,4.2935832634335815,1,1.0013684471435162,rf,0.0,linear,22,1.1163899898529053,985
3.686628534536579,0.14317239099212078,3.4060158046115356,3.967241264461622,0,1.003449869508482,lasso,0.0,linear,23,0.11901283264160156,985
3.791653551106401,0.09416368329094554,3.607096123204512,3.9762109790082905,0,1.0386568214324559,xgboost,0.0,linear,23,0.3794670104980469,985
3.8036583244659843,0.12111595575683874,3.5662754132294334,4.041041235702535,1,1.0160471594616007,rf,0.0,linear,23,1.0992698669433594,985
3.8995013682112054,0.1971637400712437,3.513067538614351,4.28593519780806,1,1.0100973208817758,lasso,0.0,linear,24,0.115264892578125,985
3.9578831899641775,0.11206774222251412,3.7382344513793315,4.1775319285490236,1,1.0463336554086122,xgboost,0.0,linear,24,0.3874549865722656,985
3.940521724146285,0.1457647122347856,3.6548281379492606,4.22621531034331,1,1.0092507424158175,rf,0.0,linear,24,1.1144587993621826,985
4.140288294828199,0.1132626031105383,3.918297671936289,4.362278917720109,1,1.0025910010111223,lasso,0.0,linear,25,0.11792588233947754,985
4.0797413677590555,0.07903692188265107,3.924831847420154,4.234650888097957,1,1.048480946833886,xgboost,0.0,linear,25,0.38762807846069336,985
4.121127852273018,0.08803857994322749,3.9485754063342418,4.293680298211794,1,1.0131824562825213,rf,0.0,linear,25,1.1383590698242188,985
3.8519945822372796,0.20876589161492598,3.442820953471632,4.261168211002927,1,1.0020353650843719,lasso,0.0,linear,26,0.12134671211242676,985
3.9003871017391094,0.11579828925405003,3.6734266253298196,4.127347578148399,1,1.0335386350378983,xgboost,0.0,linear,26,0.38581109046936035,985
3.9786870903605585,0.16988137074043388,3.6457257220650114,4.311648458656106,1,1.0109591327512268,rf,0.0,linear,26,1.2481698989868164,985
3.960580916061882,0.13781710512115708,3.6904643535708437,4.230697478552921,1,1.0023977816441936,lasso,0.0,linear,27,0.1255950927734375,985
3.9378363200149793,0.08299305485480248,3.7751729215326093,4.10049971849735,1,1.054179999550562,xgboost,0.0,linear,27,0.3987710475921631,985
3.9253065493450277,0.1058377129284333,3.717868443799209,4.132744654890846,1,1.005982644112961,rf,0.0,linear,27,1.1200807094573975,985
4.133631949281091,0.1984722783559375,3.7446334317738454,4.522630466788337,1,1.0045330862724513,lasso,0.0,linear,28,0.12765908241271973,985
4.102827064970511,0.09285183581159083,3.920840810881367,4.284813319059655,1,1.0469600077182177,xgboost,0.0,linear,28,0.388916015625,985
4.042156419259543,0.12763968442551177,3.7919872347874817,4.292325603731604,1,1.0160683542825357,rf,0.0,linear,28,1.159351110458374,985
4.140505258753547,0.16558023321038193,3.815973965109455,4.465036552397638,1,1.0029544349348702,lasso,0.0,linear,29,0.12137603759765625,985
4.050375314842168,0.0971488912596214,3.859966986835312,4.240783642849024,1,1.0329993819539616,xgboost,0.0,linear,29,0.9882419109344482,985
4.237644923585133,0.142603646635835,3.9581469121148203,4.517142935055446,1,1.0062948212085618,rf,0.0,linear,29,1.480191946029663,985
4.09347951811976,0.18586263089164903,3.7291954555002667,4.457763580739253,1,1.0075054698012034,lasso,0.0,linear,30,0.1365048885345459,985
3.981029961011425,0.12933546523055095,3.7275371072358126,4.234522814787038,1,1.0447151610200394,xgboost,0.0,linear,30,0.44099926948547363,985
4.036597203964254,0.16772607534085943,3.7078601370279176,4.365334270900591,1,1.0081549691450216,rf,0.0,linear,30,1.1623270511627197,985
4.062873105025089,0.12094706479292708,3.8258212139951198,4.299924996055058,1,1.0039186218403742,lasso,0.0,linear,31,0.12087392807006836,985
4.072006679318816,0.07529554789431761,3.924430117249743,4.219583241387889,1,1.0726432021089254,xgboost,0.0,linear,31,0.3833351135253906,985
4.20020132121149,0.09020460858868927,4.023403537138127,4.376999105284853,0,1.0129219378329621,rf,0.0,linear,31,1.1261570453643799,985
3.77043525294784,0.18420985615124358,3.4093905692940982,4.131479936601582,1,1.0055024575039289,lasso,0.0,linear,32,0.11382389068603516,985
3.7213924069720448,0.10301990675506525,3.5194771000414424,3.923307713902647,0,1.0453144422850076,xgboost,0.0,linear,32,0.3939998149871826,985
3.750023894528775,0.13421412343726138,3.4869690463751297,4.013078742682421,1,1.0083965094135607,rf,0.0,linear,32,1.093390941619873,985
3.991431992616089,0.20726293214721397,3.5852041102773806,4.397659874954797,1,1.0012269091986212,lasso,0.0,linear,33,0.11727213859558105,985
