estimate,se,ci_lower,ci_upper,covers,r_d,r_y0,r_y1,r_y_irm_pooled,r_y_combined,r_y0_weighted,r_y1_weighted,r_y0_local,r_y1_local,r_y0_local_05,r_y1_local_05,r_y0_local_08,r_y0_topk,r_y0_local_mse,r_y0_gap,r_y1_gap,r_y0_ifw_mse,n_local_control,n_local_treated,n_local_control_05,n_local_treated_05,r_y0_local_2x,r_y1_local_2x,n_local_control_2x,n_local_treated_2x,thresh_2x_c,thresh_2x_t,propensity_rmse,learner,framework,overlap_strength,complexity,seed,elapsed
4.193594236666856,0.141307050568229,3.916637506791547,4.470550966542165,1,1.0265381406440026,0.8246847817560389,0.8094247005099915,0.8190503887972829,0.8575393450702951,0.822746859220648,0.797571501713471,,0.7589074658926809,0.8621997474588439,0.7981663250989162,,0.8519095002077819,,-0.03751496570280499,0.011258375411075328,3.116205835249323,0,103,43,321,0.8662197625153072,0.6992400682379669,23,24,0.5176824680210684,0.2115621156211562,0.4830264879202584,xgboost,IRM,0.0,linear,11,0.6024961471557617
4.047913476248425,0.18045136090457048,3.6942353079142283,4.401591644582622,1,1.0212758082920719,0.7908595698340936,0.7466014314401794,0.7744636744771152,0.7973637562466926,0.7827985433563305,0.7618564486383517,,0.8228897162165177,0.7142290186062814,0.7680662958514197,,0.6707923405973464,,0.07663055122781215,-0.021464864411240292,6.647803312242921,3,67,101,312,0.6322776152848271,0.7577587715122154,40,24,0.5693536673928831,0.24841571609632446,0.49466040626507224,lasso_logistic,IRM,0.0,linear,12,1.3620243072509766
4.0630207714036235,0.151897303668885,3.7653075268638654,4.360734015943382,1,0.9947669921751621,0.8387641132684258,0.786660544191554,0.8194617951567594,0.8377929426730535,0.8364078529381438,0.7921490545339033,,0.6884337945776076,0.5449696785574445,0.7887987012294568,,0.5058437823821365,,0.2937944347109813,-0.002138157037902877,5.025967968450896,0,16,19,371,,,0,4,0.5693536673928831,0.24841571609632446,0.4881974151651243,rf,IRM,0.0,linear,12,1.6368961334228516
4.083879686087052,0.07517458926757291,3.9365401985700177,4.231219173604086,1,0.9978050099779062,0.9654868805835473,0.9542723975947499,0.9613323567775433,0.965258518958195,0.9643346160458818,0.9556422230555514,,0.9529674175675364,0.9449993678108823,0.9597439104619234,,0.9283312157653051,,0.020487512772664918,-0.005471512867173511,1.0841793183312156,3,71,102,304,0.9307421291306383,0.947490027036238,32,20,0.5693536673928831,0.24841571609632446,0.4889455670859692,ridge,IRM,0.0,linear,12,1.0516560077667236
4.053771445288456,0.1224227800766174,3.8138272054510187,4.2937156851258935,1,1.0035311657233013,0.9228438043593983,0.8826615200730856,0.907957852254975,0.9173034541429278,0.9209369695583804,0.88214403278849,,0.8431205618280779,0.8981665977715981,0.8854820403244464,,0.8506916432744794,,0.02467720658780015,-0.002820520251360814,2.374966976295887,0,66,82,307,0.8581568321010152,0.7694297364963244,27,29,0.5693536673928831,0.24841571609632446,0.49034436441530943,xgboost,IRM,0.0,linear,12,0.6002888679504395
4.14488565347863,0.1626978395263637,3.8260037476444793,4.46376755931278,1,1.057324914510616,0.7439363772873403,0.6558767625835412,0.711862376110131,0.7736809524933586,0.7369969086708816,0.6568756747130469,,0.5995015998021445,0.5441637582441468,0.6585578730717687,,0.3784762174252436,,0.19977261904319354,-0.0026811104882275005,4.091154302851188,0,92,39,338,0.41984772683467975,0.7611662221483422,22,19,0.5309470544369873,0.2205700123915737,0.4940018949085187,lasso_logistic,IRM,0.0,linear,13,1.4338090419769287
4.1405479991453,0.17982640243797676,3.7880947268974596,4.4930012713931395,1,1.0155099709046504,0.5404821746697412,0.49215460528249577,0.5228797978863313,0.6252437004553975,0.5386175229225818,0.4935645574843185,,0.5118462332073044,,0.49215460528249577,,0.24791281792747533,,,0.0,7.020420493588215,0,21,0,356,,,0,0,0.5309470544369873,0.2205700123915737,0.48412412935135674,rf,IRM,0.0,linear,13,1.5986590385437012
3.994633255166012,0.06920277443458014,3.858998309643986,4.130268200688039,1,1.0284762697290797,0.9204307337567957,0.9396496909959217,0.9274308649654764,0.9430002326746761,0.9208266702761856,0.9400261248413382,,0.9295273450190913,0.9352836391620334,0.9409037377813699,,0.9299361434341757,,-0.014852905405237649,-0.0012540467854482706,1.2069579876912524,0,81,29,335,0.8936589279024325,0.9163003435869459,10,18,0.5309470544369873,0.2205700123915737,0.48720930024930553,ridge,IRM,0.0,linear,13,1.5386607646942139
4.002630535425791,0.15406989130559984,3.700659097364814,4.3046019734867675,1,1.0615275338089203,0.7166306781952938,0.6751917405305545,0.7015373514766633,0.7655711134900975,0.7083897532696392,0.6755540492880177,,0.6617717791642903,0.5441354888116321,0.6698297083908553,,0.5412876933910546,,0.1724951893836617,0.005362032139699213,4.585545891652391,0,104,52,332,0.5400585827455991,0.6381015321983434,27,22,0.5309470544369873,0.2205700123915737,0.494971395029944,xgboost,IRM,0.0,linear,13,0.6017458438873291
4.077004242311609,0.11800241059204476,3.8457237674622933,4.308284717160924,1,1.0386251590722664,0.27241843715818903,0.1913610364121341,0.2371334894161905,0.6323576900750774,0.27354770132422324,0.20686600919171205,,0.23282499928686173,0.26186181419161114,0.21615836892918328,,0.31208589146012666,,0.010556622966577889,-0.024797332517049187,3.166047630862082,4,26,77,354,0.25660673348734286,,20,3,0.5837526959022287,0.2595907928388747,0.5016447784783534,lasso_logistic,IRM,0.0,linear,14,0.9474973678588867
