estimate,se,ci_lower,ci_upper,covers,learner,overlap_strength,complexity,seed,r_d,r_y,r_y_orth,r_y_orth_alg,psi_var,psi_kurtosis,psi_skew,psi_se_ratio,r_y_arm0,r_y_arm1,r_y_arm_pooled
3.9600996393348398,0.0929086258445641,3.778002078826387,4.1421971998432925,1,lasso_logistic,0.0,linear,1029,1.028407939189217,0.4685231401124681,0.6641725057599656,0.7323503420483377,8.502532564980315,4.245717091981037,0.14536803516779076,0.9999999999999994,0.8648660596643164,0.626123018621235,0.774701175128249
3.8842428161957727,0.12168934152077208,3.6457360895126643,4.122749542878881,1,xgboost,0.0,linear,1030,1.0588042437092255,0.6924738302056059,0.8154794919091204,0.831201162459053,14.586171402162767,4.622077418515477,0.18785902555117143,1.0000000000000018,0.8202533131076795,0.7949179732507965,0.8107364849380888
3.801607156307742,0.1676974697999368,3.472926155201372,4.130288157414112,1,lasso_logistic,0.0,linear,1030,1.0526443725726697,0.5738115956506136,0.6729849515390132,0.6895146592300563,27.70060475664127,4.381919458210735,0.18425584673130405,1.000000000000001,0.68552506569553,0.6638643201061099,0.6773885419715854
3.963922491101898,0.11590656039021573,3.7367498071651584,4.191095175038638,1,xgboost,0.0,linear,1031,1.0742267159484002,0.7659378543202325,0.8473029805950311,0.8841343121906297,13.23281578036837,4.584531497729482,0.052145937355981394,1.0000000000000002,0.8814900039590515,0.864176011912438,0.8746522954249067
3.7707840708774363,0.16431810288776047,3.448726507209479,4.092841634545394,1,lasso_logistic,0.0,linear,1031,1.040983519902866,0.6737366355945867,0.7529369097886758,0.7645165117649634,26.59543235258309,5.005421147882235,0.13161997468440653,0.999999999999999,0.7631959941125679,0.7713108176745501,0.7664007315395841
4.084453707789005,0.07733431321337485,3.93288123912165,4.2360261764563605,1,xgboost,0.0,linear,1032,1.059234762246562,0.6043601733219532,0.8423825548728001,0.8519341317243311,5.890887060181621,4.351286823835954,-0.12134139252104362,1.000000000000002,0.8669099500831907,0.8452435904346757,0.8580894320943029
3.9269016692312473,0.1240189573381277,3.683828979448308,4.169974359014186,1,lasso_logistic,0.0,linear,1032,1.0256484454087618,0.49782039849739934,0.6628587983274061,0.6564078207885897,15.14999125254774,8.089744508817528,-0.9721142647319648,0.9999999999999982,0.6801041420974467,0.6833879637172038,0.6814410075487387
4.075074228555242,0.08782146540512753,3.9029473192916617,4.247201137818823,1,xgboost,0.0,linear,1033,1.0578444863618264,0.6072088541045781,0.6641454635868429,0.8299865850754672,7.596920639115451,4.9923178916385575,0.24296539756104837,1.0,0.8428534877059783,0.7882073573132322,0.8239353857121444
4.013547843354439,0.17392618422934242,3.672658786296449,4.354436900412429,1,lasso_logistic,0.0,linear,1033,1.0529901936925452,0.24666632826482449,0.23462638187396867,0.33554042615466007,29.796562797170534,4.714694042527148,0.14260410684408154,1.0000000000000009,0.3597823089891965,0.33370363435003836,0.3507540571598027
3.8790576811562985,0.08777378619767075,3.7070242214221443,4.051091140890453,1,xgboost,0.0,linear,1034,1.0295696181118263,0.5038485609574783,0.453044891843018,0.7287322963754157,7.588673980322336,5.286939072023407,-0.37364887672375247,1.0000000000000024,0.7501431818505709,0.7197627439411364,0.7390705146328177
3.866129808280229,0.1558739224664493,3.560622534117,4.171637082443458,1,lasso_logistic,0.0,linear,1034,1.0283419022987874,0.11926468804170809,0.1000043214165629,0.10222230085439687,23.932229509500416,7.4301463625266875,-0.8190126984374159,0.9999999999999984,0.2080023735370936,0.11521565982651683,0.17418467788014227
3.8892590885956646,0.11855225720823442,3.6569009341815963,4.121617243009733,1,xgboost,0.0,linear,1035,1.0283925399089342,0.8315125309605844,0.9141338419821884,0.9136650257563641,13.843818123829818,4.635300468185781,0.12125265554041255,0.9999999999999984,0.9070558086731697,0.9124554650205664,0.9091444067121119
3.7913318639401514,0.15095559521679017,3.4954643340504354,4.087199393829867,1,lasso_logistic,0.0,linear,1035,1.0364705323845014,0.7839890259892903,0.8567579438865474,0.8581348808077589,22.445777851346623,4.32282862810886,-0.1374199651384132,1.000000000000001,0.8543541212070321,0.8658847389643831,0.8588141875679973
