estimate,se,ci_lower,ci_upper,covers,r_d,r_y0,r_y1,r_y_irm_pooled,r_y_combined,r_y0_weighted,r_y1_weighted,r_y0_local,r_y1_local,r_y0_local_05,r_y0_local_08,r_y0_topk,r_y0_local_mse,r_y0_gap,r_y0_ifw_mse,n_local_control,n_local_treated,propensity_rmse,learner,framework,overlap_strength,complexity,seed,elapsed
4.042978902920838,0.0789705479316725,3.8881994731353657,4.197758332706311,1,1.0428087687372958,0.6344448402784939,0.6394530637227676,0.6365091435458798,0.8248815003301709,0.6412250965920975,0.6324511074357819,,0.6216430862818749,0.710630955936123,,0.7137900392477712,,-0.07618611565762912,1.2991176937476727,3,51,0.5026577668946333,xgboost,IRM,0.0,linear,14,0.5829019546508789
4.068407888686995,0.0721727838772148,3.926951831623661,4.209863945750329,1,1.039659581993826,0.7018768945759817,0.6849169210497948,0.6948862861986905,0.8527699136659546,0.7161527085125454,0.6751911450002333,,0.6741852495272885,0.798646200205237,,0.8888025321943638,,-0.09676930562925534,1.0819084451483465,3,35,0.5018936737599602,ridge,IRM,0.0,linear,14,1.2297039031982422
4.066152924259846,0.0873031190457487,3.895041955192166,4.237263893327526,1,1.003855357407765,0.5128894899206564,0.4741146889222263,0.496907186158867,0.7571162708354637,0.5139274691517662,0.4707233353918324,,,0.266654887404694,,0.4511898640615301,,0.2462346025159624,1.7513209075239038,0,0,0.4931768967985673,rf,IRM,0.0,linear,14,1.4930870532989502
4.051967794540638,0.2443661370965671,3.5730189667901895,4.530916622291087,1,1.0351720736909709,0.6240736874670034,0.6150700645301344,0.6207098973748534,0.6619469680631379,0.628285342553322,0.6060989245765853,,0.5852825137326539,0.7000340321511699,,0.680607267772152,,-0.07596034468416646,10.929799024256717,0,60,0.4921942696103595,lasso_logistic,IRM,0.0,linear,15,1.1927428245544434
4.086588752774322,0.1343166486305615,3.8233329589343,4.349844546614344,1,1.0465580492720394,0.8866114239594408,0.8833707412948959,0.8854006917558342,0.8978519708756469,0.8894234585874969,0.8835656048149374,,0.8767824934291358,0.9281656071116702,,0.9294774632636428,,-0.04155418315222936,3.3828743302808544,2,91,0.4949088215613406,xgboost,IRM,0.0,linear,15,0.6015720367431641
4.027450240313377,0.0854826871189469,3.859907252258535,4.194993228368219,1,1.0521651729849475,0.9543673713536802,0.9509629138389109,0.9530954522009542,0.9581590903630208,0.9534158006238024,0.951011594681771,,0.9447143229886888,0.9342205307637552,,0.932824918418822,,0.020146840589924997,1.388881125789637,0,73,0.4962210976925509,ridge,IRM,0.0,linear,15,0.8692178726196289
3.9856161521362767,0.1521262704085618,3.6874541410330943,4.283778163239459,1,1.0193928816956894,0.8338839575329161,0.8239260538728053,0.8301636442873112,0.8485356679247416,0.8366260320474312,0.8233802436543913,,0.827194168991276,,,0.8789339382540194,,,4.850683689462222,0,17,0.4884287090796397,rf,IRM,0.0,linear,15,1.5293047428131104
4.020692382286568,0.1545719796223362,3.7177368692077297,4.323647895365407,1,1.0255810295482832,0.7963526851493334,0.8152805037851073,0.8040006768417577,0.834622777471961,0.7931191088354966,0.8203632908889362,,0.8313846589869847,0.7648008765667849,,0.6691783001492762,,0.03155180858254858,5.282415720693852,0,47,0.4969522192177574,lasso_logistic,IRM,0.0,linear,16,1.4771409034729004
4.002908961466741,0.1194189845991597,3.768852052582044,4.236965870351438,1,1.0228193121053235,0.8813193507804664,0.8926636698465348,0.8859031467076697,0.9037307506067768,0.8842780843688883,0.8876856616696347,,0.8820659863481255,0.8640259681595466,,0.884979702701319,,0.01729338262091984,2.8690637261862317,3,60,0.4962766520241187,xgboost,IRM,0.0,linear,16,0.5841479301452637
4.0417488932650105,0.076831520424371,3.89116188035579,4.192335906174232,1,1.0303169314995384,0.9553716156477584,0.9515428480474466,0.95382456031281,0.960998204801952,0.954731880684523,0.951242831162746,,0.9406156649725738,0.9223030355693768,,0.9307806808779604,,0.03306858007838165,1.1648972957289758,0,52,0.4980959742743973,ridge,IRM,0.0,linear,16,0.7720229625701904
4.111534919282097,0.141160622270144,3.834865183597352,4.3882046549668425,1,0.9966765658913428,0.80890883009508,0.8231468503607523,0.8146618575729861,0.8436003660407212,0.8092942417572627,0.821062147841437,,0.7321618885401946,0.4235990114914394,,0.4508278847704552,,0.38530981860364055,4.874873701313795,0,18,0.489893352126281,rf,IRM,0.0,linear,16,1.53216290473938
3.9844401171398545,0.1460629952261007,3.698161907022651,4.2707183272570575,1,1.032557519905737,0.6832785788090194,0.6372146589017949,0.6660689112700766,0.7445153552417914,0.6875445168584091,0.6132679149098517,,0.4790830814494453,0.7303408270096978,,0.7751202753138026,,-0.04706224820067839,4.230239110665226,1,77,0.4915740005713669,lasso_logistic,IRM,0.0,linear,17,1.5247201919555664
4.124746265277306,0.1201400012734621,3.889276189678723,4.360216340875888,1,1.0361139225383766,0.8197037731483968,0.7675506904848354,0.8002191696761219,0.8479127650883694,0.8191394284349505,0.7666936758697016,,0.7677764481853477,0.8195149887065255,,0.8895420228032516,,0.0001887844418713147,2.4057286419428903,0,95,0.4924218749708305,xgboost,IRM,0.0,linear,17,0.5859520435333252
