estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
4.328903319118124,0.22745262422092336,3.8831043674559913,4.774702270780257,1,1.0242267570686403,lasso,0.0,linear,76,0.11387515068054199,500
4.120065183132851,0.1441094186515719,3.837615912742766,4.402514453522937,1,1.0817999267987972,xgboost,0.0,linear,76,0.3978698253631592,500
4.044980816921586,0.31792707585054325,3.421855198544388,4.668106435298784,1,1.0121857347952334,lasso,0.0,linear,77,0.11633706092834473,500
3.9372978614069423,0.19981912029801913,3.5456595822003485,4.3289361406135365,1,1.0629689332061119,xgboost,0.0,linear,77,0.40192198753356934,500
4.106265922401926,0.24209883462118226,3.63176092584529,4.580770918958562,1,1.0042977188347186,lasso,0.0,linear,78,0.19628310203552246,500
3.8567821947839054,0.1670845079636515,3.529302576800552,4.184261812767258,1,1.1227440498869004,xgboost,0.0,linear,78,0.5284769535064697,500
3.948177859110735,0.2756382659653831,3.4079367850575117,4.488418933163958,1,1.0060919691361572,lasso,0.0,linear,79,0.21493291854858398,500
3.951345643014978,0.1597095473495792,3.6383206822226084,4.264370603807348,1,1.1103901495060038,xgboost,0.0,linear,79,0.44922399520874023,500
4.165852814604405,0.20239051726527135,3.769174689952041,4.56253093925677,1,1.015124942356526,lasso,0.0,linear,80,0.13724017143249512,500
4.010500389267883,0.1148476939023517,3.785403045511793,4.235597733023973,1,1.068978152518484,xgboost,0.0,linear,80,0.5323801040649414,500
4.170521478903918,0.293021141851769,3.5962105941656484,4.744832363642188,1,1.0014826490826967,lasso,0.0,linear,81,0.12772202491760254,500
3.9599983236134917,0.14197193247094234,3.6817384491548917,4.238258198072091,1,1.124645805888493,xgboost,0.0,linear,81,0.44582509994506836,500
3.9408262918771197,0.23760259736329628,3.4751337584118875,4.406518825342352,1,1.0070861969053306,lasso,0.0,linear,82,0.20048213005065918,500
4.02262358121459,0.13298874024519788,3.7619704399846494,4.28327672244453,1,1.1013461880074913,xgboost,0.0,linear,82,0.4337790012359619,500
4.326176112564076,0.3088914533613707,3.7207599888435556,4.931592236284596,1,0.9999907434459628,lasso,0.0,linear,83,0.17658019065856934,500
4.247317871598003,0.18412220563050802,3.8864449798081293,4.608190763387877,1,1.079993382806025,xgboost,0.0,linear,83,0.427717924118042,500
3.995769899561922,0.11120069253311812,3.7778205471410984,4.213719251982745,1,1.0067899958660604,lasso,0.0,linear,84,0.138869047164917,500
3.692755488327079,0.11935359953786114,3.4588267318076547,3.926684244846503,0,1.0804811086951687,xgboost,0.0,linear,84,0.40935206413269043,500
3.8937379801251066,0.1613563261787745,3.5774853921370107,4.209990568113202,1,1.0071761241832498,lasso,0.0,linear,85,0.23911499977111816,500
3.7214809579850887,0.19436637827268735,3.3405298567651327,4.102432059205045,1,1.0926828938035607,xgboost,0.0,linear,85,0.44221997261047363,500
4.01760302278358,0.11243356825759244,3.797237278345373,4.237968767221787,1,1.0121866653996294,lasso,0.0,linear,86,0.22247815132141113,500
3.7713036260468518,0.10019038456888853,3.5749340806946126,3.967673171399091,0,1.0800880157538202,xgboost,0.0,linear,86,0.4763939380645752,500
4.121187589930459,0.30690691327423353,3.519661093306604,4.722714086554315,1,1.015992598844967,lasso,0.0,linear,87,0.2991628646850586,500
4.004805285715026,0.2255646904437501,3.56270661626135,4.446903955168702,1,1.079403046044324,xgboost,0.0,linear,87,0.3855099678039551,500
4.317029049527075,0.17391797474142712,3.976156082769731,4.657902016284418,1,1.0009090526915978,lasso,0.0,linear,88,0.1185300350189209,500
4.256998247725354,0.1515478016101338,3.9599700146332713,4.554026480817438,1,1.0426809359932583,xgboost,0.0,linear,88,0.4105370044708252,500
4.165253885300088,0.15694109367863765,3.8576549939956317,4.472852776604545,1,1.0139704569034138,lasso,0.0,linear,89,0.15714001655578613,500
3.9712508278544147,0.17335290057415548,3.6314853861135177,4.311016269595312,1,1.1379446514297469,xgboost,0.0,linear,89,0.3872060775756836,500
4.079682020051802,0.27488764653386555,3.5409121330504494,4.618451907053155,1,1.0029220322947614,lasso,0.0,linear,90,0.11344194412231445,500
