rep,seed,learner,r_d,r_d_oracle,inflation,coverage,estimate,se
160,1160,lasso_logistic,0.1926549128926802,0.1308854631760818,0.061769449716598396,0,4.983268139807144,0.29284827782243644
161,1161,xgboost,0.15532058237861943,0.14890848811861013,0.006412094260009299,1,4.047357753216457,0.19200398821419823
161,1161,lasso,0.6639794595736062,0.14890848811861013,0.515070971454996,0,3.7035795549515336,0.09023478658312917
161,1161,lasso_logistic,0.20367740361935116,0.14890848811861013,0.05476891550074103,0,4.802826865165235,0.21929968924963333
162,1162,xgboost,0.14067142370805347,0.13720137428290782,0.0034700494251456437,1,3.795481388560996,0.21252964431846239
162,1162,lasso,0.6598559200929749,0.13720137428290782,0.5226545458100671,0,3.7725657201441845,0.10633046277391969
162,1162,lasso_logistic,0.1870572596164079,0.13720137428290782,0.04985588533350008,0,4.869503780139551,0.2582051238093005
163,1163,xgboost,0.11528264833180932,0.11053048304042293,0.00475216529138639,1,3.7936087347830836,0.31246603987076577
163,1163,lasso,0.658083621255281,0.11053048304042293,0.5475531382148581,0,4.468810929809124,0.1352921798143931
163,1163,lasso_logistic,0.16695169217118097,0.11053048304042293,0.05642120913075804,0,5.1803731472620225,0.295552313457449
164,1164,xgboost,0.12957416399579144,0.12257884334140545,0.006995320654385989,1,4.03805585975282,0.3683764080345324
164,1164,lasso,0.6550424006329535,0.12257884334140545,0.532463557291548,1,3.9882323065600382,0.19244351078595454
164,1164,lasso_logistic,0.17290560789647572,0.12257884334140545,0.050326764555070264,0,5.280085991436277,0.3874352648565498
165,1165,xgboost,0.16371055412404428,0.16081667218582904,0.0028938819382152425,0,5.59415693910118,0.5561279441263942
165,1165,lasso,0.6702678006208438,0.16081667218582904,0.5094511284350147,1,4.445175031604885,0.29310287768808996
165,1165,lasso_logistic,0.1897150325337136,0.16081667218582904,0.028898360347884566,0,6.118852508443525,0.5598462359125146
166,1166,xgboost,0.17000826837725352,0.16123180838428844,0.008776459992965085,0,3.039121477414122,0.46034421026247396
166,1166,lasso,0.6651046398879907,0.16123180838428844,0.5038728315037023,0,2.3003283117039133,0.21695592401255953
166,1166,lasso_logistic,0.21463204890442128,0.16123180838428844,0.05340024052013284,1,3.404153804882884,0.4001624161731948
167,1167,xgboost,0.13743196353023324,0.12913342630377714,0.008298537226456099,1,4.335055528997385,0.5559273449602495
167,1167,lasso,0.6470302550167222,0.12913342630377714,0.5178968287129451,1,4.227254239732587,0.20605730178583245
167,1167,lasso_logistic,0.18038601984751867,0.12913342630377714,0.05125259354374154,0,5.297144067368087,0.5597385349223322
168,1168,xgboost,0.1477057297158282,0.14066584703918245,0.0070398826766457645,1,3.3668929088841426,0.4318091473920838
168,1168,lasso,0.6490925892479465,0.14066584703918245,0.508426742208764,0,5.243030381367389,0.2264311358794487
168,1168,lasso_logistic,0.19526825954477844,0.14066584703918245,0.054602412505596,1,4.303021968146274,0.4029133238301155
169,1169,xgboost,0.14704370692074714,0.14290886550020565,0.004134841420541491,1,3.4051861751689443,0.38405706155192754
169,1169,lasso,0.6445382248517814,0.14290886550020565,0.5016293593515757,0,2.738659231557876,0.17214589973904493
169,1169,lasso_logistic,0.2081938625298114,0.14290886550020565,0.06528499702960575,1,3.660165539083991,0.3259576548506575
170,1170,xgboost,0.12156981403369937,0.12551360762699965,-0.003943793593300271,1,4.106872821692072,0.25082861434849835
170,1170,lasso,0.6612477600178017,0.12551360762699965,0.5357341523908021,1,3.8880180948088388,0.10458933296350625
170,1170,lasso_logistic,0.17764485031245167,0.12551360762699965,0.05213124268545202,0,4.824375570264151,0.29793341953057845
171,1171,xgboost,0.16968532111672666,0.1534948793641243,0.01619044175260237,1,4.466036457291628,0.24670305955274419
171,1171,lasso,0.6675184465040299,0.1534948793641243,0.5140235671399056,1,3.831887376536967,0.15205571091335848
171,1171,lasso_logistic,0.2068690510930247,0.1534948793641243,0.05337417172890041,0,5.0778699873650766,0.2788818156608665
172,1172,xgboost,0.1495574158051539,0.14884406909713302,0.0007133467080208677,1,1.3226322519567106,1.4718112085713104
172,1172,lasso,0.6596529861669077,0.14884406909713302,0.5108089170697747,1,4.268132549403318,0.3971031085507299
172,1172,lasso_logistic,0.19290594881106646,0.14884406909713302,0.04406187971393344,1,3.2963863408523952,1.0427171949843992
173,1173,xgboost,0.14454679543442067,0.1358467039533186,0.008700091481102068,1,3.562468370328383,0.4214234924170338
173,1173,lasso,0.663455514227354,0.1358467039533186,0.5276088102740355,0,2.7814956711995085,0.20987874487273658
173,1173,lasso_logistic,0.19605958815149355,0.1358467039533186,0.06021288419817494,1,3.6743285199369766,0.4466700643285931
174,1174,xgboost,0.16461217287932034,0.1570757513809913,0.007536421498329032,1,4.047509163735855,0.19339847669823934
174,1174,lasso,0.6647954619399739,0.1570757513809913,0.5077197105589826,0,2.9380785660792834,0.09861615948534297
174,1174,lasso_logistic,0.21355585841658192,0.1570757513809913,0.056480107035590615,1,4.4096211078560525,0.2159139433177466
175,1175,xgboost,0.14402649403157478,0.13021454980496183,0.013811944226612943,1,5.176331261922286,0.7413283682223785
175,1175,lasso,0.6548158684025488,0.13021454980496183,0.524601318597587,0,0.7725496890614109,0.6148829532190266
175,1175,lasso_logistic,0.1788422309114534,0.13021454980496183,0.04862768110649157,1,5.433472067362022,0.9371115124834808
176,1176,xgboost,0.15138238433118703,0.1358597593607861,0.015522624970400939,1,4.584902783136421,0.8641118994621199
176,1176,lasso,0.6565985219019478,0.1358597593607861,0.5207387625411617,0,1.1818333181136393,0.6325848921790648
176,1176,lasso_logistic,0.19538558661441205,0.1358597593607861,0.05952582725362596,1,5.095848898440904,1.0251183960882062
177,1177,xgboost,0.16900592061759132,0.1628381023645252,0.006167818253066115,0,4.370203681436664,0.17364226201817082
177,1177,lasso,0.6696224593068085,0.1628381023645252,0.5067843569422833,1,3.932910981616541,0.1077141567384533
177,1177,lasso_logistic,0.21644451420731675,0.1628381023645252,0.05360641184279155,0,4.951449612804751,0.2758225573959921
178,1178,xgboost,0.16123342755434228,0.14695276589572334,0.014280661658618937,0,4.874201614207312,0.41104026498623314
178,1178,lasso,0.6535959867198106,0.14695276589572334,0.5066432208240872,1,3.475713833864348,0.27672308285189207
178,1178,lasso_logistic,0.19874866134774918,0.14695276589572334,0.05179589545202584,0,5.383724927622086,0.40239103965300865
179,1179,xgboost,0.14874768487411552,0.141244399393097,0.007503285481018529,0,6.736186691843358,1.0083692348955051
179,1179,lasso,0.6408838668450101,0.141244399393097,0.4996394674519131,1,2.9062577072668683,0.7024504359852926
179,1179,lasso_logistic,0.18887619386346746,0.141244399393097,0.04763179447037047,0,7.890608456359497,0.8366334474633614
180,1180,xgboost,0.14489705708488365,0.1408934422456309,0.004003614839252739,1,3.751882280915578,0.5372046156210917
180,1180,lasso,0.6639185906739529,0.1408934422456309,0.5230251484283219,1,4.119428214086308,0.29903114305696393
180,1180,lasso_logistic,0.18865131417029443,0.1408934422456309,0.04775787192466352,1,4.444858628497312,0.5600629977506143
181,1181,xgboost,0.19567327869603307,0.17786822594756335,0.01780505274846972,0,3.3687600544517378,0.20147121302721266
181,1181,lasso,0.6657333705379737,0.17786822594756335,0.4878651445904103,0,3.041980768029478,0.09852047958778504
181,1181,lasso_logistic,0.22823821932426624,0.17786822594756335,0.05036999337670289,1,3.973626552264311,0.20284277768103604
182,1182,xgboost,0.13966060500867078,0.1274660509773825,0.012194554031288274,1,3.9391614893939626,0.22872714190264723
182,1182,lasso,0.6435525200753962,0.1274660509773825,0.5160864690980137,1,4.068901037717217,0.14514431507454742
182,1182,lasso_logistic,0.18824934177155708,0.1274660509773825,0.06078329079417458,0,4.935876809867504,0.27653132241653094
183,1183,xgboost,0.1481925298432995,0.12786419277071295,0.02032833707258655,0,2.6224705889871887,0.41486733928521236
183,1183,lasso,0.6451264887898922,0.12786419277071295,0.5172622960191793,0,2.5563304442041126,0.19418683833269673
183,1183,lasso_logistic,0.19796679999506725,0.12786419277071295,0.0701026072243543,1,3.4964451964566248,0.36730009084513787
184,1184,xgboost,0.13831073127981158,0.1405377690696162,-0.0022270377898046256,1,4.638589098062703,0.9110825897966467
184,1184,lasso,0.6460447470870728,0.1405377690696162,0.5055069780174566,1,3.5049921267704622,0.453605443347633
184,1184,lasso_logistic,0.1962624689926802,0.1405377690696162,0.055724699923064,1,4.96511507167547,0.7463426142509599
185,1185,xgboost,0.16152607778623534,0.14997996940962674,0.011546108376608605,1,3.928646694842415,0.24675334682878158
185,1185,lasso,0.6488202262026064,0.14997996940962674,0.4988402567929796,0,2.8199833783419566,0.11460054656940931
185,1185,lasso_logistic,0.21039974294067035,0.14997996940962674,0.06041977353104361,1,4.355234603987665,0.24065321573098905
186,1186,xgboost,0.14700741308957133,0.13357466422542208,0.013432748864149247,1,4.20508811786888,0.19675603286977014
186,1186,lasso,0.6532757745268557,0.13357466422542208,0.5197011103014336,0,3.3014049187662344,0.1403816618079201
186,1186,lasso_logistic,0.18284393008436184,0.13357466422542208,0.04926926585893976,0,4.9779362442587605,0.2745230302356616
187,1187,xgboost,0.16455720977303376,0.15113897365569734,0.013418236117336418,1,4.354801869008669,0.3576970028378897
187,1187,lasso,0.6473827589068781,0.15113897365569734,0.4962437852511808,0,2.5191013296538194,0.25508622635457323
187,1187,lasso_logistic,0.20422969191052984,0.15113897365569734,0.0530907182548325,1,4.687240618202257,0.3932723214004313
188,1188,xgboost,0.1283242109825277,0.12084021915301058,0.007483991829517117,1,4.040095954349343,0.40666627643539044
188,1188,lasso,0.6618081245665457,0.12084021915301058,0.5409679054135351,0,3.586805021971188,0.1903309992541588
188,1188,lasso_logistic,0.1746547376301841,0.12084021915301058,0.05381451847717353,0,4.910612521660641,0.3991084209402232
189,1189,xgboost,0.11859603984369124,0.12319611768500527,-0.004600077841314026,0,1.128490722081083,1.2295866000025368
189,1189,lasso,0.6602218466431116,0.12319611768500527,0.5370257289581063,0,2.2441900613016417,0.37218138176636617
189,1189,lasso_logistic,0.17122283794694915,0.12319611768500527,0.04802672026194388,1,2.838979765578422,0.8498314237334026
190,1190,xgboost,0.16794313668020838,0.1586678786048384,0.009275258075369969,0,1.5328052154166207,0.7602640613565168
190,1190,lasso,0.6637169432832536,0.1586678786048384,0.5050490646784151,0,3.277849840908455,0.28534553017662084
190,1190,lasso_logistic,0.2104263490343554,0.1586678786048384,0.05175847042951698,1,2.901431480340524,0.6503884512894864
191,1191,xgboost,0.13607179215931178,0.1256449919945768,0.01042680016473499,1,3.4058388549807175,0.34268398340138584
191,1191,lasso,0.6564163859445163,0.1256449919945768,0.5307713939499396,1,4.01711698462971,0.16923381805548382
191,1191,lasso_logistic,0.18328003927506006,0.1256449919945768,0.05763504728048327,1,4.323227390364459,0.39340824964361676
192,1192,xgboost,0.16037251574930472,0.13994756076984635,0.02042495497945837,1,3.5724476769328946,0.22802035871110365
192,1192,lasso,0.6529266252738867,0.13994756076984635,0.5129790645040403,1,3.74142341565011,0.1326802833480849
192,1192,lasso_logistic,0.20840547838769846,0.13994756076984635,0.06845791761785211,1,4.284135190887859,0.2962034882305928
193,1193,xgboost,0.13666317756986499,0.1248980120874046,0.011765165482460385,1,3.998511049580998,0.27619805926356467
193,1193,lasso,0.6552505149495439,0.1248980120874046,0.5303525028621393,0,2.985976280587087,0.1294516563582552
193,1193,lasso_logistic,0.1772088904167223,0.1248980120874046,0.0523108783293177,0,4.823207779118328,0.3006602147465328
194,1194,xgboost,0.1508001491763757,0.134793242878705,0.01600690629767068,0,5.365795602446076,0.2663904588831664
194,1194,lasso,0.6584980922673345,0.134793242878705,0.5237048493886295,0,2.4386931024524987,0.2610017789536061
194,1194,lasso_logistic,0.19256878622467216,0.134793242878705,0.057775543345967156,0,5.29141363926986,0.40660344829832246
195,1195,xgboost,0.13650996368797688,0.13395500975246963,0.0025549539355072537,1,4.306082727439865,0.48250591525028663
195,1195,lasso,0.6539252776890709,0.13395500975246963,0.5199702679366013,1,3.7550819938525004,0.21814411721907362
195,1195,lasso_logistic,0.19462821595136204,0.13395500975246963,0.06067320619889241,0,5.267421239200747,0.3874793161817043
196,1196,xgboost,0.15987977874777026,0.14644213458165342,0.013437644166116841,1,4.224420703914471,0.5662132790621376
196,1196,lasso,0.6630712077504274,0.14644213458165342,0.5166290731687739,0,4.515836997127113,0.23490671881743055
196,1196,lasso_logistic,0.21689381936455354,0.14644213458165342,0.07045168478290012,0,5.855247400145059,0.4527663118903966
197,1197,xgboost,0.1541685500506893,0.14421789168026025,0.00995065837042905,1,3.751826131228048,0.2819110450004029
197,1197,lasso,0.6484652319268664,0.14421789168026025,0.5042473402466062,0,3.676491192591612,0.13603430119542875
197,1197,lasso_logistic,0.19558174561521907,0.14421789168026025,0.05136385393495882,1,4.508805793441835,0.2871387626101924
198,1198,xgboost,0.1606993011083806,0.1365998350710471,0.02409946603733351,1,3.808392753564576,0.6405140104645927
198,1198,lasso,0.664368029069879,0.1365998350710471,0.5277681939988319,0,1.9362479358001699,0.40561880910818565
198,1198,lasso_logistic,0.20150073710742863,0.1365998350710471,0.06490090203638155,1,4.634592112039925,0.5793895206891836
199,1199,xgboost,0.1777688612557768,0.1553411259927766,0.02242773526300018,1,4.12882631250541,0.5622108103939236
199,1199,lasso,0.6685647078267027,0.1553411259927766,0.5132235818339261,1,4.172863231460605,0.2348828975040398
199,1199,lasso_logistic,0.21916672308197904,0.1553411259927766,0.06382559708920243,0,5.70733699095154,0.5036368122001227
