estimate,se,ci_lower,ci_upper,covers,r_d,r_y,outcome_rmse,outcome_resid_std,propensity_rmse,learner,overlap_strength,complexity,seed,elapsed
3.8226459366181214,0.09241710364245627,3.6415117419234018,4.003780131312841,1,1.0314249177354984,0.7486840177794482,2.3841863636430993,2.3840228599432285,0.49436996580738307,xgboost,0.0,linear,23,0.46658897399902344
3.78051982881563,0.1364012906228689,3.5131782117500254,4.047861445881234,1,1.0376479432611247,0.6403191977811331,2.852257788902331,2.8522576117076386,0.4958622613314932,lasso_logistic,0.0,linear,23,1.637956142425537
3.913006100307546,0.19742149114903948,3.526067087881235,4.299945112733857,1,1.001822591367509,0.34954821786172685,3.5856197560191503,3.585618360589152,0.48815985983804894,lasso,0.0,linear,24,0.1218271255493164
3.983762341417908,0.10923168798729446,3.7696721669922946,4.197852515843522,1,1.0412528880025766,0.6497225222644076,2.631254070372059,2.6312494698010833,0.497683249320147,xgboost,0.0,linear,24,0.47443675994873047
3.909807448202058,0.19613968606685586,3.525380727572028,4.294234168832088,1,1.0286687673486818,0.3477934305268868,3.5904531367452677,3.5904496960843666,0.49465740864429814,lasso_logistic,0.0,linear,24,1.2127108573913574
4.133212422086284,0.113992973032709,3.909790300451528,4.3566345437210385,1,1.0009625106945632,0.1243190517844458,2.6734446236412515,2.673439875797887,0.48862845023054774,lasso,0.0,linear,25,0.12117886543273926
4.066312732974456,0.07647235622690353,3.9164296689568077,4.216195796992104,1,1.0487909165782177,0.31354102393295125,2.3670396692450426,2.367035868863552,0.5001661592870885,xgboost,0.0,linear,25,0.4534010887145996
3.9991726555790525,0.11473187698027605,3.7743023088190313,4.224043002339074,1,1.0250179725863175,0.12529353794745124,2.671956661616027,2.671956382501299,0.4944652523526253,lasso_logistic,0.0,linear,25,1.2261428833007812
3.873590557402879,0.20908869758734608,3.4637842405572936,4.2833968742484645,1,1.0014686169373919,0.57931618799285,3.689809918119036,3.6898098024476447,0.4854143027074951,lasso,0.0,linear,26,0.1244659423828125
3.886620963481193,0.11910157847412135,3.6531861591700436,4.1200557677923415,1,1.0339035156693253,0.7794866178732887,2.67142858511459,2.671392931722835,0.49321251432287533,xgboost,0.0,linear,26,0.4756128787994385
3.817749114642818,0.2060503684762407,3.4138978134281786,4.221600415857457,1,1.053543145286083,0.5821160585400909,3.677510613041047,3.6775095795703545,0.49787524124270044,lasso_logistic,0.0,linear,26,1.2564332485198975
3.9808757007022666,0.1383913097976862,3.7096337177254766,4.252117683679057,1,1.0033520008699437,0.34324948355066354,2.861082520970535,2.861080518521342,0.48759575463032956,lasso,0.0,linear,27,0.11697578430175781
3.9120557199024395,0.08286594381805522,3.7496414544741317,4.074469985330747,1,1.0275275748783088,0.5657848435765778,2.326390747738424,2.326208068865628,0.4934513452747458,xgboost,0.0,linear,27,0.4324619770050049
3.9094080293111397,0.138169803920672,3.6386001898756617,4.180215868746618,1,1.0349264888009566,0.34713135173898313,2.8526144609925383,2.8526007431846465,0.49520913473903616,lasso_logistic,0.0,linear,27,1.3416290283203125
4.125968156841664,0.198115417822157,3.7376690731281315,4.514267240555197,1,1.002569504375458,0.535345412238917,3.658361382879705,3.6583613584830106,0.49339405920220486,lasso,0.0,linear,28,0.11819100379943848
4.050750984855226,0.08975985997833358,3.8748248920403334,4.226677077670118,1,1.0480011693261309,0.7832779945417468,2.498463416487928,2.4984631158391513,0.5044644186269519,xgboost,0.0,linear,28,0.4448819160461426
3.9324505972122994,0.19598687500887457,3.5483233807523518,4.3165778136722475,1,1.0501244369468368,0.5387624669751172,3.6448848252654464,3.644877197689941,0.5049625031180515,lasso_logistic,0.0,linear,28,1.520509958267212
4.143562018221781,0.166422092909158,3.8173807098880523,4.469743326555509,1,1.0041830247283454,0.6826040222456604,3.22541857407852,3.225417969118002,0.4808258201960802,lasso,0.0,linear,29,0.11704325675964355
4.089587691004762,0.09533455360808135,3.902735399450719,4.276439982558804,1,1.04160120827182,0.8031421870365753,2.540163674516242,2.540135276521896,0.48972647251304624,xgboost,0.0,linear,29,0.48473381996154785
3.963746864362,0.1689370362177436,3.6326363577202843,4.294857371003716,1,1.0191973806485948,0.681062659758501,3.2332408502937358,3.2332044068976535,0.48441265827014257,lasso_logistic,0.0,linear,29,1.034855842590332
4.095661160362033,0.18469121208880307,3.73367303640693,4.457649284317135,1,1.005822151033698,0.4927171422223817,3.481919393916743,3.481915014856008,0.4893627109353443,lasso,0.0,linear,30,0.1210639476776123
3.947164354194065,0.1282573192837816,3.695784627644198,4.198544080743932,1,1.031643044531142,0.6699737451766556,2.8084575581398528,2.8084409916918713,0.4956053658483177,xgboost,0.0,linear,30,0.4463949203491211
3.9136317697702183,0.1844033446011144,3.5522078557233057,4.275055683817131,1,1.0326200785457869,0.49164861904588586,3.4855845625552306,3.485584458465886,0.49584838176222007,lasso_logistic,0.0,linear,30,1.634918212890625
4.058903023715525,0.12112602889062297,3.8215003694995455,4.296305677931504,1,1.004539250742426,0.1939874269416696,2.7262770254158086,2.7262767644284347,0.48859037629057533,lasso,0.0,linear,31,0.12298583984375
4.064011661324666,0.07676577485709862,3.9135535073594423,4.21446981528989,1,1.06206260292703,0.3887858792383998,2.374082272253186,2.3739416394889505,0.5023876512686111,xgboost,0.0,linear,31,0.47466182708740234
4.036152996974119,0.11692197445482748,3.8069901380413445,4.265315855906893,1,1.0340756677421716,0.19224537106911577,2.729221621827591,2.7292141721504635,0.4957214568062261,lasso_logistic,0.0,linear,31,1.176056146621704
3.7510478416079436,0.18485756657003075,3.388733668860968,4.113362014354919,1,1.0044864621897798,0.33833638193016535,3.320881843194124,3.3208817027910476,0.4863984921960295,lasso,0.0,linear,32,0.11519813537597656
3.7207502712235536,0.10362899665696224,3.517641170021886,3.923859372425221,0,1.04976547933068,0.6444043227795428,2.434518238311098,2.434515855069093,0.497257016008116,xgboost,0.0,linear,32,0.43146800994873047
3.772291700534881,0.18339777865977214,3.4128386595170785,4.131744741552684,1,1.0187757859048492,0.33907698646745554,3.319022780143279,3.319022664593139,0.48984590683509793,lasso_logistic,0.0,linear,32,1.1481411457061768
4.020163685867971,0.2071492988855808,3.614158520629509,4.426168851106432,1,1.00155972213194,0.3864908522615206,3.707323588071403,3.707321015894202,0.47959581181481337,lasso,0.0,linear,33,0.12721490859985352
3.8354392108151543,0.12354923734840341,3.593287155294893,4.077591266335416,1,1.052217742011299,0.6784346989379424,2.684012677470074,2.684005421876058,0.4915756863192155,xgboost,0.0,linear,33,0.4572920799255371
3.8408483298623683,0.20260808535394503,3.4437437795920185,4.237952880132718,1,1.0534901380461312,0.3856413130699422,3.7098895050989205,3.7098886465091927,0.4918734002096631,lasso_logistic,0.0,linear,33,1.2082722187042236
3.927426273499517,0.1701685424063369,3.5939020590814197,4.260950487917614,1,1.0011795231916867,0.5873472111291511,3.246940195333068,3.246940180275979,0.4880031194092568,lasso,0.0,linear,34,0.11580300331115723
3.916605897113654,0.09405142236920445,3.732268496575249,4.1009432976520594,1,1.066425639844048,0.7607020613026001,2.472585830040865,2.472289979818454,0.5036598017147956,xgboost,0.0,linear,34,0.44483089447021484
3.9448250697445517,0.16458448664816944,3.6222454035001266,4.267404735988977,1,1.0431824931619906,0.5835888017202692,3.261693118355595,3.261692126664887,0.4981350263629241,lasso_logistic,0.0,linear,34,1.3754000663757324
3.989839265807146,0.12479572909923291,3.745244131348232,4.23443440026606,1,1.0005636822361945,0.7235037843361216,2.6882825079912993,2.688282507978371,0.4822635577062068,lasso,0.0,linear,35,0.11670088768005371
3.9321816647495833,0.10932708339548065,3.7179045187596342,4.146458810739532,1,1.037814555441459,0.7497689510005106,2.5574132366745523,2.5572492494293115,0.49117131244795037,xgboost,0.0,linear,35,0.4661681652069092
3.802849235882429,0.12708629055340634,3.5537646834689594,4.051933788295899,1,1.0314958801690244,0.7252071214374786,2.679989220201084,2.6799862732999498,0.48966364171347065,lasso_logistic,0.0,linear,35,1.1939210891723633
3.9959513872143666,0.07804245978796048,3.842990976765049,4.1489117976636845,1,1.0091942154208822,0.6486444422224774,2.2856554270943237,2.2856554022876634,0.48925187431732897,lasso,0.0,linear,36,0.1271049976348877
4.01928062025647,0.0850861489491829,3.8525148327328615,4.186046407780079,1,1.0287821551043905,0.6181419092859202,2.382804127387813,2.3827928446332516,0.49399473533597993,xgboost,0.0,linear,36,0.4893660545349121
4.021267161059278,0.07232439827121127,3.879513945244173,4.163020376874383,1,1.0366587222887582,0.6497945832701391,2.2819113835987554,2.2818994645428248,0.4958655370981949,lasso_logistic,0.0,linear,36,1.7669739723205566
3.9374884610010783,0.0762304634735607,3.788079498068103,4.086897423934054,1,1.0054858961057676,0.665065580529848,2.2515291813069314,2.2515194233286366,0.48882056510466687,lasso,0.0,linear,37,0.12894797325134277
3.943639850093088,0.10142024063303767,3.7448598311489483,4.142419869037228,1,1.0393279981342336,0.5864334179299621,2.501902663161545,2.5019026584145574,0.49697941160130954,xgboost,0.0,linear,37,0.459766149520874
3.9586988730231245,0.07426402699477452,3.813144054766456,4.1042536912797924,1,1.011890889363954,0.665641841460332,2.2495914484467003,2.2495661225668293,0.4903776987651791,lasso_logistic,0.0,linear,37,1.2639307975769043
3.6769448605963264,0.18575682513787295,3.3128681734435914,4.041021547749062,1,1.0017482623002805,0.42098347984162465,3.3940925054464364,3.394090693057888,0.4852270108127585,lasso,0.0,linear,38,0.11703991889953613
3.866181879617303,0.0898830616596188,3.6900143159442576,4.042349443290349,1,1.0236978899417553,0.7200487309871084,2.360040291871932,2.3600305892400737,0.4905139989818468,xgboost,0.0,linear,38,0.5232541561126709
3.7390126633313754,0.1817479700678765,3.3827931877350736,4.095232138927678,1,1.0301124465709601,0.42041602300073955,3.3957552640098334,3.395746243946319,0.4920485024441953,lasso_logistic,0.0,linear,38,0.9951469898223877
3.932869703011341,0.07226029531285666,3.7912421266859138,4.074497279336768,1,1.0021335065892867,0.867210229291189,2.21436349105592,2.2143340637708526,0.4850625007377863,lasso,0.0,linear,39,0.12616682052612305
3.875306709887835,0.13898386046343997,3.602903348947152,4.147710070828518,1,1.0217740471936072,0.7874349055923392,2.801641597335198,2.80158228322385,0.4897955228169335,xgboost,0.0,linear,39,0.436892032623291
3.9124176369011665,0.08138248043308846,3.7529109062797774,4.071924367522556,1,1.0350422746444654,0.8555013076250683,2.3099286236588714,2.30982102507603,0.4929640397507509,lasso_logistic,0.0,linear,39,1.197695016860962
4.049574489993135,0.10320374590409882,3.847298864951478,4.251850115034792,1,1.0122778564558246,0.37886581305401457,2.553600502888403,2.5535966775632084,0.48828133829848214,lasso,0.0,linear,40,0.12082099914550781
4.109250603737986,0.07869745227816675,3.95500643159772,4.263494775878253,1,1.0340616407234642,0.461693663927928,2.3772507023920273,2.3771628111038745,0.4935070998634006,xgboost,0.0,linear,40,0.48236703872680664
4.007202576768048,0.10108570448970929,3.8090782366163594,4.205326916919737,1,1.0332100399967745,0.37612599622432685,2.55922625935922,2.559224228346742,0.49330414804502687,lasso_logistic,0.0,linear,40,1.3072550296783447
4.246751394185452,0.1538497452754357,3.945211434414936,4.5482913539559675,1,1.0086513025602226,0.6183584034618206,3.1408197781397873,3.1408135389422633,0.49094515545788675,lasso,0.0,linear,41,0.11859512329101562
3.9558564561930587,0.09868589295273053,3.7624356602235314,4.149277252162586,1,1.052231966172807,0.757539567852585,2.5034308658290407,2.503430750363265,0.5014391494210192,xgboost,0.0,linear,41,0.4447901248931885
3.8230092950843737,0.16120261033736316,3.5070579846092977,4.13896060555945,1,1.0519737836515815,0.619763346675692,3.1350332731089576,3.1350331834046306,0.5013771198047395,lasso_logistic,0.0,linear,41,1.1727797985076904
4.150316697961664,0.07571701541596339,4.001914074729512,4.298719321193816,0,1.0021107394616544,0.7992344646220046,2.3152974234778183,2.3151565584197336,0.4853145814279057,lasso,0.0,linear,42,0.12286591529846191
4.098288220696184,0.10230503993715023,3.8977740269824377,4.298802414409931,1,1.0487822183495754,0.7528642674951432,2.5687981476353525,2.5687936125653192,0.4965124000345258,xgboost,0.0,linear,42,0.4361252784729004
4.068059202235184,0.07798704931803582,3.9152073943112846,4.220911010159083,1,1.0449939208403292,0.7938570175373982,2.34609981569632,2.3460776422515424,0.49558989316318663,lasso_logistic,0.0,linear,42,0.6529088020324707
4.270480004450093,0.18290501909599133,3.911992754430339,4.628967254469847,1,1.0044216705095061,0.5430705095823057,3.491309281240213,3.49130915954487,0.4853558052707222,lasso,0.0,linear,43,0.1176612377166748
